PUBCHEM_SID,SMILES,Mtb Activity,IC90 Modifier,IC90,Vero Activity,IC50 Modifier,IC50
24824466,CC1=CC(=C(C=C1)C)NNC(=S)N,Active,,29.24,Inactive,,
24824507,C1=CC=[N+](C(=C1)SCC(=C(C#N)C#N)N)[O-],Active,,49.03,Inactive,,
24824520,C1=CC(=CC=C1C2=C3N=CC(=C(N3N=C2)N)C(=O)O)Cl,Active,,99.85,Active,,24.589
24824536,C1=CC(=CC=C1C2=NOC(=C2)CNC(=O)CCl)Cl,Active,>,100,Active,,9.798
24824574,C1=CC(=CC=C1N/C(=C/[N+](=O)[O-])/NN)Cl,Inactive,,,Inactive,,
24824595,CN1C2=CC=CC=C2C3=C1SC(=C3)C(=O)NNC(=O)CCl,Active,,8.11,Active,,21.285
24824826,CC1=C(C=CC(=C1)O)N/C=C/C2=C(C(=NS2)SC)C#N,Active,,49.65,Active,>,40
24824924,C1=CC=C2C(=C1)N=C(S2)COC(=O)C3=CC=C(O3)Br,Active,>,50,Inactive,,
24825078,CC1=CC(=C(C=C1)NC(=O)CN2C=CSC2=N)[N+](=O)[O-].Cl,Active,,34.7,Inactive,,
24825179,CSCCC1C(=O)N(C(=O)N1)CC(=O)N2C(CC(=N2)C3=CC=C(C=C3)Cl)C4=CC=CO4,Active,,13.62,Active,>,40
24825244,CCCCCN1C(=O)C2=CC=CC=C2N3C1=NN=C3CCl,Active,,6.07,Active,,11.747
24825369,CC\1(C2=CC=CC=C2N(/C1=C\C(=O)COC(=O)C3=CC=C(O3)[N+](=O)[O-])C)C,Active,,30.25,Inactive,,
24825554,CC1=CC=C(C=C1)CN2C=CSC2=NC(=O)CCl,Active,,6.73,Active,,0.299
24825703,CCC1=C(SC(=C1)C(=O)NNC(=O)CCl)C,Active,,7.55,Active,,23.776
24825732,COC1=C(C=C(C=C1)C2=CN3C=C(C=CC3=N2)[N+](=O)[O-])OC,Active,>,50,Inactive,,
24825922,C1=CC=C(C=C1)C(=O)C2=CC=[N+](C=C2)CC(=O)NC3=CC=C(C=C3)C(F)(F)F.[Cl-],Active,,26.75,Inactive,,
24825943,CN(C1CCCCC1)C(=O)COC(=O)C2=C(C=C(C=C2)[N+](=O)[O-])Cl,Active,>,100,Inactive,,
24826062,COC1=C(C=C2CN(CCC2=C1)CCC(=O)C3=CC=C(C=C3)Br)OC,Active,,26.72,Inactive,,
24826102,C1CCC(CC1)NC(=S)NN=C2CCN(CC2)CC3=CC=CC=C3,Active,,47.03,Active,>,40
24826203,CC\1CCCC/C1=N\NC(=S)NCCC2=CC=CC=C2,Active,,47.93,Active,>,40
24826375,C1C(=C(C(=N)N1NC(=O)C2=CNC3=CC=CC=C32)C4=NC5=CC=CC=C5N4)O,Active,,40.06,Inactive,,
24826569,COC1=CC=C(C=C1)N2C3=[N+](C=C2C4=CC=C(C=C4)Cl)C5=CC=CC=C5CC3.[Br-],Active,,26.78,Inactive,,
24826574,C1C(=NC2=CC=CC=C2NC1=O)/C=C/C3=CC=C(C=C3)Cl,Active,,14.23,Active,,23.813
24826600,C/C(=N\NC(=S)N)/C1C2C3CC4C2C5C1C3C4C5,Active,,31.83,Active,>,40
24826632,CCOC1=CC=C(C=C1)OCC2=CC=C(C=C2)C(=O)N/N=C(\C)/C3=CC=CC=N3,Inactive,,,Active,,4.15
24826644,CC(=O)C1=CC=C(C=C1)N2CCN(CC2)C(=S)NCCCSC,Active,,49.68,Active,>,40
24826682,C1=CC=C(C=C1)C2=NN(C=C2NC(=O)CCl)C3=CC=CC=C3,Active,,1.23,Active,,6.918
24826686,CC1(CC(=C(C(=O)C1)N=NC2=NC3=C(S2)C=C(C=C3)OC)O)C,Active,,17.23,Active,,26.179
24826709,CC1=CC(=C(N1C2=CC=CC=C2F)C)/C(=C(/C(=S)NC3=CC(=CC=C3)OC)\[N+]4=CC=C(C=C4)N(C)C)/[O-],Active,,90.34,Active,>,40
24826842,CC1=CC=C(C=C1)N2C(C(C2=O)(F)F)C3=CC=CC=C3,Active,,7.9,Inactive,,
24826900,CCOC(=O)CCCNC(=O)COC(=O)C1=CC(=C(S1)Br)Br,Active,>,100,Inactive,,
24827283,CC(C)NC(=S)N/N=C(\C)/CCC1=CC2=C(C=C1)OCO2,Active,>,100,Inactive,,
24827324,CC1=NC2=C(S1)C=C(C=C2)NC(=O)C3=C(C=C(C=C3)[N+](=O)[O-])[N+](=O)[O-],Active,>,100,Inactive,,
24827370,CC1=CC=C(C=C1)C(=O)/C=C/C(=O)C2=CC=C(C=C2)C,Active,,5.87,Active,,31.428
24827383,C1CCC2(CC1)C3=C(CCCC3)N4C(=NC=N4)N2,Active,,44.27,Inactive,,
24827410,C1CCCC(=NNC(=S)NCCC2=CC=CC=C2)CC1,Active,,50.14,Inactive,,
24827484,C[N+]1=C(C=C(C=C1C2=CC=CC=C2)CCCCC3=CC(=[N+](C(=C3)C4=CC=CC=C4)C)C5=CC=CC=C5)C6=CC=CC=C6.[O-]Cl(=O)(=O)=O,Active,,28.27,Inactive,,
24827565,CN(CC1=CC=C(S1)Cl)C(=O)CCl,Active,,1.73,Active,,11.721
24827750,CCN\1C2=C(C=CC(=C2)C3=CC=CC=C3)O/C1=C\C=C\C4=[N+](C5=C(O4)C=CC(=C5)C6=CC=CC=C6)CC.CCOS(=O)(=O)[O-],Active,,6.37,Active,,1.564
24827790,C1=CC=C(C(=C1)NC(=S)NN)Cl,Active,,92.98,Inactive,,
24827807,CC1=CC(=C(N1CCC2=CC=C(C=C2)Cl)C)C(=O)CCl,Active,,9.41,Active,,2.482
24827876,CC1=CC(=NC2=CC=CC=C12)N/N=C\3/CCCC4=CC=CC=C43,Active,,45.59,Active,>,40
24827916,C1CCC2C(C1)C(=O)N(C2=O)CCC(=O)NC3=NC(=CS3)C4=CC(=C(C=C4)F)F,Inactive,,,Inactive,,
24828225,CCCC1=NN(C(=C1)NC(=O)CCl)C2=CC=CC=C2,Active,,3.32,Active,,17.434
24828337,C1=CC=C2C(=C1)C(=NC(=N2)C3=CN=CC=C3)OC4=C(N=CC=C4)[N+](=O)[O-],Active,,3.87,Active,>,40
24828535,CN1CCN(CC1)C(=O)/C=C/C2=CN(N=C2C3=CC4=C(C=C3)OCCO4)C5=CC=CC=C5.Cl,Active,>,100,Inactive,,
24828550,C/C(=N\N(CC1=CC=CC=C1)C2=CC=CC=C2)/C3=CC=NC=C3.OP(=O)(O)O,Inactive,,,Inactive,,
24828553,CC(=O)C1=CC=C(C=C1)N2C=C([N+]3=C2SCCC3)C4=CC=C(C=C4)C(C)(C)C.[Br-],Active,,26.9,Active,>,40
24828558,CN1C2=CC=CC=C2N=C1/C=N/NC3=NC4=CC=CC=C4N3,Active,,79.85,Active,>,40
24828594,C1=CC=C(C=C1)/C(=N\NC2=CC=C(C=C2)Br)/N=NC3=NNN=N3,Active,,23.29,Active,,7.7
24828753,CCNC(=S)NN=C1C2=CC=CC=C2C3=CC=CC=C31,Active,>,25,Inactive,,
24828775,CCCC(C1=CC=CC=C1)NCC(COC2=CC=C(C=C2)C3=CC=CC=C3)O,Active,,14.74,Active,,12.576
24828823,CCOC1=C(C=CC=N1)C(=O)OCC(=O)N2CCC3=CC=CC=C32,Active,>,100,Inactive,,
24829034,CCN(CC)CCNC(=O)C1=CC=C(C=C1)NC(=O)C2=CN(N=C2C3=CC=CS3)C4=CC=CC=C4,Active,,27.63,Active,,7.354
24829081,C1=CC=C(C=C1)C(=NNC(=O)CCl)C2=CC=CC=C2,Active,,2.09,Active,,6.848
24829193,C1CN(CCN1C2=CC=CC=C2)C(=O)COC(=O)C3=CC(=C(N=C3)Cl)Cl,Active,,58.14,Inactive,,
24829493,CCOC(=O)C(=NC1CCS(=O)(=O)C1)NNC2=CC=C(C=C2)Br,Inactive,,,Inactive,,
24829726,C1=CC=[N+](C(=C1)SCC(=O)C2=CC=CS2)[O-],Active,,42.21,Inactive,,
24829877,CC1=NN(C2=C1C(=CC(=N2)C3=CC=C(C=C3)Br)C(F)(F)F)CCC4=NNN=N4,Active,,16.82,Active,>,40
24829893,CC1CCC2=NC3=CC=CC=C3C(=C2C1)C.Cl,Active,,37.09,Inactive,,
24829925,CCOC(=O)C1=C(SC(=C1C2=CC=CC=C2)CN(C)C)NC(=O)CCl.Cl,Active,,10.71,Active,,12.516
24830097,C1=CC2=C3C(=C1)C(=NC3=CC=C2)N/N=C/C4=CN=CC=C4,Active,>,100,Active,>,40
24830170,CC\1(C2=CC=CC=C2N(/C1=C\C(=O)C[N+]3=CC=C(C=C3)C(=O)C4=CC=CC=C4)C)C.[Cl-],Active,,21.11,Inactive,,
24830289,C1COC(=CO1)C(=O)OCC(=O)NCC2=CC=C(C=C2)Cl,Active,>,100,Inactive,,
24830717,CSC(=S)N/N=C/C1=CC=CC=C1,Active,,54.05,Active,>,40
24830815,C1CC1N(CC2=NN=C(O2)C3=CC=CC=C3Cl)C(=O)C4=CC(=CC(=C4)[N+](=O)[O-])[N+](=O)[O-],Active,,23.49,Active,>,40
24830854,CC1=CC(=O)C=C(C1=NSC2=CC=C(C=C2)OC)C,Active,,24.93,Inactive,,
24830872,CCOC1=CC=C(C=C1)N2C3=[N+](CCCCC3)C=C2C4=CC=C(C=C4)Br.[Br-],Inactive,,,Active,,21.208
24830893,CCCN(CC1CC1)C(=O)COC(=O)C2=CC3=C(C=C2)C(=O)N(C3=O)C4=CC=C(C=C4)OCC,Inactive,,,Inactive,,
24831281,CC1=CC(=C(N1CCC(=O)OC)C)C(=O)COC2=CC=CC=C2C(=O)N,Active,,14.75,Inactive,,
24831327,CC1=CC(=C(N1C2=CC(=CC=C2)[N+](=O)[O-])C)C(=O)CCl,Active,,6.49,Active,,13.483
24831561,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=NC(=C(S2)C)C3=CC=C(C=C3)OC,Inactive,,,Active,>,40
24831749,CC(=O)C1=CC(=C(C=C1)OC)COC(=O)C2=NC3=CC=CC=C3C=C2,Active,>,100,Inactive,,
24831848,COC1=C(C=CC(=C1)/C=N/N2CCOCC2)OCC3=CC=C(C=C3)Cl,Inactive,,,Inactive,,
24831984,CCOC(=O)C1=C(NC(=C1C)N=NC2=CC=C(C=C2)OC)C,Active,>,25,Inactive,,
24832536,C1CC(OC1)CNC(=O)CSC2=NN(C(=S)S2)C3=CC=C(C=C3)F,Active,>,100,Inactive,,
24832588,CN(C)/N=C/C=C/1\CCC/C(=C\C2=CC=C(C=C2)OC)/C1=O,Active,,17.81,Active,,9.833
24832947,CCOC(=O)/C(=N\NC1=CC=C(C=C1)Br)/N2CC(OC(C2)C)C,Inactive,,,Inactive,,
24833555,CC(C)C[C@@H](C(=O)OCC1=CC=CC=C1)NC(=O)C2=C(NC=N2)C(=O)NC3CCN(CC3)C(=O)OC(C)(C)C,Active,,29.56,Active,>,40
24833804,CC1=CSC(=N1)SCC2=NC3=C(C=CC(=C3)C(=O)OC)C(=O)N2,Active,>,100,Inactive,,
24833900,C1=CC=C2C(=C1)C(=CN2)C(=O)COC(=O)C3=C(C=CC(=C3)Br)O,Active,,13.15,Inactive,,
24833996,CC(C)CC(C1=CN(N=N1)C(CC2=CC=C(C=C2)O)C(=O)N3CCN(CC3)C4=NC(=NC(=N4)NCCOCCOCCOCC#C)N5CCN(CC5)C(=O)C(CC6=CC7=CC=CC=C7N6)N8C=C(N=N8)C(CC9=CC=C(C=C9)O)N)N.Cl,Active,,23.78,Inactive,,
24834098,CCC1=CC(=C(C=C1O)O)/C(=N\NC2=CC=CC=C2)/CC3=CC=CC=N3,Active,,94.62,Active,>,40
24834514,C1=CC=C2C(=C1)NNC3(O2)C4=C(C=CC(=C4)Br)NC3=O,Active,,62.92,Active,,23.796
24834754,CN=C1N(C(=CS1)C2=CC=CC=C2Br)/N=C/C3=CC=CN3,Active,,92.16,Active,>,40
24834917,C1=CC=C2C(=C1)C(=O)N(C(=N2)CCl)CC#N,Active,,25.8,Active,,30.769
24835313,C1COCCN1C(=S)N/N=C/C2=CC=C(C=C2)O,Active,,6.83,Inactive,,
24835620,CC(C1=CC=CC=C1)N2CCN(CC2)C(=O)CCl.Cl,Active,,4.33,Active,,17.856
24835839,CCC1=C(SC2=C1C(=O)N3C=C(C=C(C3=N2)C(=O)N4CCOCC4)C(=O)C5=C(C=CC(=C5)F)O)C,Active,>,100,Active,>,40
24836053,CC(C1=NC2=CC=CC=C2C(=O)N1)N(C)CCOC3=CC=C(C=C3)Cl,Active,,55.53,Inactive,,
24836089,CC1=C(C=C(C=C1)NC(=O)CCl)S(=O)(=O)N2CCCCCC2,Active,,14.77,Active,,6.129
24836700,CCN1C2=C(C=C(C=C2)NC(=O)CN(C)CC(=O)NC3=CC=C(C=C3)N4CCOCC4)C5=CC=CC=C51,Inactive,,,Active,,37.537
24836704,CN1CCN(CC1)/N=C/C2=C3C=CC=CC3=C(C4=CC=CC=C42)Cl.Cl,Inactive,,,Active,,24.046
24836743,C1=CC=C(C=C1)C(CNCC(C2=C(C=C(C=C2)Cl)Cl)C3=CNC4=CC=CC=C43)O,Active,,26.24,Active,,6.037
24837152,C1COCCN1S(=O)(=O)C2=CC=CC(=C2)C(=O)N/N=C/C3=C(C(=C(C(=C3F)F)F)F)F,Inactive,,,Inactive,,
24837194,CCC1=CC=C(C=C1)NC2=NCC(S2)C3=CC=CC=C3,Active,,16.72,Inactive,,
24837331,C1COC2=C(O1)C=CC(=C2)/C=N/NC3=NC4=CC=CC=C4C=C3,Active,,7.13,Active,>,40
24837587,COC1=CC=C(C=C1)C2CC(=NN2C(=O)CNCC=C)C3=CC4=CC=CC=C4C=C3.C(=O)(C(=O)O)O,Active,,23.32,Active,,25.472
24837589,C/C(=N\NC(=S)NCC1=CC=CC=C1)/C2=CC=CC=C2OC,Active,,27.11,Inactive,,
24837635,CC(C)(C)C1CCC2=C(C1)C=C(S2)C3=NN=C(O3)CCl,Active,,19.52,Active,,21
24837862,CCOC1=CC=C(C=C1)N2C(=C(C3=CC=CC=C3C2=O)/C=N/NC4=NN=C(C(=O)N4)C)O,Inactive,,,Inactive,,
24837950,CC1=CC(=C(N1C2=CC=C(C=C2)Cl)C)/C=C/C(=O)O,Inactive,,,Inactive,,
24837982,C1CCN(C1)C(C2=C(C3=C(C=CC=N3)C=C2)O)C4=CC=CC=C4Cl,Active,,37.68,Active,,30.489
24838130,CC1=C(C=CO1)C2=NN=C(O2)SCC(=O)NCCC3=CC=CC=C3,Active,,25.21,Inactive,,
24838189,CC1=C(C(=NC2=CC(=NN12)C3=CC(=CC(=C3)OC)OC)C)CCC(=O)NC(C)CCC4=CC=CO4,Active,,90.52,Active,,31.752
24838305,CC1=C(C=NN1C)/C=C/2\C(=O)N3C4C(C(N=C3S2)(OC5=CC=CC=C45)C)C(=O)OC,Active,,41.1,Inactive,,
24838656,COC1=CC=CC(=C1)N2C3=C(C(=O)N(C=N3)CC(=O)N4CCC(CC4)CC5=CC=CC=C5)N=N2,Active,>,100,Inactive,,
24838911,C1CCN(C1)CC2=C(C=CC3=C2C=CC(=C3)Br)O,Inactive,,,Inactive,,
24839228,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)/C=C/C(=O)OCC#N,Active,,47.24,Inactive,,
24839385,CCOC(=O)N1CCN(CC1)C2=NC(=NC(=N2)N3C=CN=C3)N(C4=CC=CC=C4)C5=CC=CC=C5,Active,>,100,Active,>,40
24839626,COC1=CC=C(C=C1)C(=O)CN2C3=[N+](CCCCC3)C(=N2)CNC4=CC=C(C=C4)Br.[Br-],Active,,14.11,Inactive,,
24840168,COC1=CC=C(C=C1)C(C(C(=O)C2=CNC3=CC=CC=C32)O)N4CCN(CC4)C5=CC=C(C=C5)OC,Inactive,,,Active,>,40
24840425,CC1=CC=C(C=C1)NC2=NC(=CS2)CSC3=NN=C(O3)C4=CC=CS4,Active,>,100,Inactive,,
24840572,C1COC(CN1CC2=CC=CC=C2)CNC(=O)CSC3=NN=C(O3)C4=CC=CS4,Active,,25.46,Inactive,,
24840637,CC1=CC(=O)C2=C(C=CC(=C2C1=O)O)O,Active,,7.87,Active,,12.896
24840709,CN1C2=C(N=C1NCC(C3=CC=CC=C3)O)N(C(=O)N(C2=O)CC4=CC(=C(C=C4)Cl)Cl)C,Active,>,100,Active,,25.458
24840944,COC1=CC=C(C=C1)C2=C(OC3=NC=NC(=C23)NCCCN4CCOCC4)C5=CC=C(C=C5)OC,Inactive,,,Active,,24.779
24841507,CCO[C@@H]1[C@H]([C@@H](C=C(O1)C(=O)NCC2=NC3=CC=CC=C3N2)C4=CSC5=CC=CC=C54)CCCO,Active,,49.24,Active,>,40
24841590,C1CCC(CC1)[C@H]2C[C@H](OC(=C2)C(=O)NC3=CC=CC=C3)OCC4=CC=C(C=C4)CO,Active,,47.59,Active,>,40
26657418,CCC1=C(N2C(=O)OC(=NCCC3=CNC4=CC=CC=C43)[C@@]2([C@H]5C1=CC[C@@H]6[C@H]5C(=O)NC6=O)CC7=CC=CC=C7)OC(=O)N(CC)CC,Active,,45.66,Active,>,40
26657934,CC1=C(C=C(C=C1)NC2C(=O)NC3=CC=CC=C3S2)Cl,Inactive,,,Inactive,,
26658212,CCOC(=O)C1=CC=C(C=C1)NC(=S)NC2=CC3=C(C=C2)NC(=O)N3,Inactive,,,Inactive,,
26658240,CN1C(=C(C(=O)N(C1=O)C)C(=O)COC(=O)C2=CC=C(O2)[N+](=O)[O-])N,Inactive,,,Inactive,,
26658597,CC1=CC(=NC(=N1)N2C(=CC(=N2)C)C)N/N=C/C3=CC=CC=C3[N+](=O)[O-],Active,,5.14,Active,,15.452
26658656,C1=COC(=C1)C(=O)/C=C/C2=C(C=CC(=C2)Br)O,Active,,20.42,Active,,7.214
26658749,CCCC(CCC)(C(=O)NNC1=CC=C(C=C1)C)O,Inactive,,,Inactive,,
26658949,CC(C)C1=NC2=C(C(=CS2)C3=CC=C(C=C3)Cl)C(=O)N1N,Inactive,,,Active,>,40
26659234,CCCCN(CCCC)C1=NC(=NC2=CC=CC=C21)C3=CC=NC=C3,Inactive,,,Active,,29.346
26659292,C1CCN(CC1)CCSC2=NC3=C(C4=CC=CC=C4N3CC5=CC=CC=C5)N=N2,Active,,42.13,Inactive,,
26659302,CC1=CC(=NN1C2=NC(=C3C4=C(CCCC4)SC3=N2)NCCN(C)C)C,Active,,21.36,Active,,10.252
26659333,CC\1=CC(=O)C(=C/C1=N/OS(=O)(=O)C2=CC=CC=C2)C(C)C,Active,,7.65,Active,,9.685
26659379,C1=CC=C2C(=C1)C(=CC=[N+]2[O-])SC3=C(C=C(C=C3)[N+](=O)[O-])[N+](=O)[O-],Active,,56.08,Active,,12.08
26659400,CC[N+](C)(CC)CCCCOC1=CC2=C(C=C1)C3=C(C2=O)C=C(C=C3)OCCCC[N+](C)(CC)CC.[I-],Active,,2.11,Inactive,,
26659533,CN(C)CCNC1=NC=NC2=C1SC3=C2C4=C(CCCC4)C(=N3)C5=CC=CC=C5,Active,,24.18,Active,,7.379
26659657,C/C=C(\C)/C(=O)NC1=CC=CC(=C1)C2=NOC3(C2)C[C@@H](N(C3)C(=O)C4=CC(=CC(=C4)[N+](=O)[O-])[N+](=O)[O-])C(=O)N,Inactive,,,Inactive,,
26659774,CCN(CC)C1=CC=C(O1)/C=C\2/C(=O)N(C(=O)S2)C(C)C,Active,,4.69,Active,,38.733
26660207,C1C2CC3CC1CC(C2)(C3)C(=O)NNC(=O)C4=CC=CC=N4,Active,,24.39,Active,,16.674
26660394,CC1=[N+](C2=CC=CC=C2C(=C1)[N+](=O)[O-])[O-],Active,,13.81,Active,<,0.16
26660552,CC(C)C(=O)N1CCC2(CC1)C3(CC(=NO3)C4=CC=CC=C4)C(=O)C5=C(O2)C=CC(=C5)Cl,Active,>,100,Inactive,,
26660566,C1=CC=C(C=C1)CCCC2=CC=[N+](C=C2)C\3=C(C4=CC=CC=C4C(=O)/C3=N\S(=O)(=O)C5=CC=CS5)[O-],Active,,25.74,Active,,9.686
26660734,CN1CCN(CC1)C2=C(C=C3C4=C2OCN(N4C=C(C3=O)C(=O)[O-])C)F,Active,,0.93,Inactive,,
26661078,CC(C)CC(=O)N/N=C(\C)/C1=C(NN(C1=O)C2=NC3=CC=CC=C3S2)C(F)(F)F,Inactive,,,Active,,37.361
26661097,C/C(=N\NC(=S)N)/CC(=O)NC1=C(C=C(C=C1)Cl)C(F)(F)F,Active,,20.13,Active,>,40
26661126,C1=CC=C2C(=C1)C(=C3C2=NC4=CC=CC=C4N3)N=NC(=O)N,Active,,8.44,Active,,7.97
26661210,CCCCCCN=C\1CC(CC(=O)/C1=C(\CCC)/O)(C)C,Active,>,100,Inactive,,
26661459,COC1=CC=CC=C1NC2=NC(=NC(=N2)N)CCl,Active,,12.31,Active,,1.881
26661590,CCCCN1C=NC2=C(C1=N)C(=C(N2CC3=CC=CO3)C4=CC=CC=C4)C5=CC=CC=C5,Active,>,100,Active,>,40
26661639,COC1=CC=CC=C1N2CCN(CC2)/N=C/C(=C/C3=CC=CC=C3)/Cl,Active,>,100,Inactive,,
26661794,C1C(=NN(C1(C(F)(F)F)O)C(=O)C2=CC=C(C=C2)Cl)C3=CC=CC=N3,Active,>,100,Active,,32.562
26661822,CC1=CC2=C(C=C1C)/C(=N/NC(=O)C3=CC=CC=N3)/CCC2,Active,,53.56,Inactive,,
26661844,CC(=O)N1C=C(C2=CC=CC=C21)N(C3=CC=C(C=C3)Cl)C(=O)CCl,Active,,6.76,Active,,1.081
26661967,CC1=C(C=CC(=C1)OCC2=NC3=CC=CC=C3S2)N,Inactive,,,Inactive,,
26662249,C1=CSC(=C1)C(=O)N/N=C/C2=CC=C(S2)Br,Inactive,,,Active,,33.3
26662262,CC1=CC2=C(N=C(N=C2C=C1)/N=C(\N)/NC(=O)NC3CCCCC3)C,Active,,16.55,Active,,21.1
26662395,COC1=CC=C(C=C1)CNC2=NC=NC3=C2NC4=CC(=C(C=C43)OC)OC,Active,,89.52,Active,>,40
26662411,C1CCC2=C(CC1)SC3=C2C(=O)N(C(=N3)N4CCNCC4)C5=CC(=CC=C5)Cl,Inactive,,,Active,,13.624
26662594,C/C(=N/NC(=O)C1=CC=CC=N1)/C2=CNC3=CC=CC=C32,Active,,21.39,Inactive,,
26663032,C1CC2=[N+](C=C(N2C1)C3=CC=C(C=C3)Cl)CC(=O)NC4=NC(=CS4)C5=CC=CC=C5.[Cl-],Active,,26.67,Inactive,,
26663075,C1[C@@H]([C@H]1C(=O)N/N=C/C2=CC=CC3=C2N=CC=C3)C4=CC=CC=C4,Active,,56.03,Active,>,40
26663083,C1C/C(=N\NC2=CC=C(C=C2)Br)/C(=O)NC1,Inactive,,,Inactive,,
26663646,CC1=NN2C(=CC(=NC2=C1C3=CC=CC=C3)C(C)C)NCC4=CC=CC=N4,Active,,3.23,Active,,24.452
26663788,CC(C)C(CCNCC1=CC=C(C=C1)OC(C)C)C2=CC=C(C=C2)OC,Active,,32.42,Active,,23.069
26663842,CC(C)(C)OC(=O)NCCCCCC1=NN=C(O1)SCC2=CC=C(C=C2)F,Active,>,100,Active,>,40
26663868,CCOC1=CC=C(C=C1)N/C(=C/C(=O)C2=CC3=C(C=C2)OCCO3)/C,Inactive,,,Inactive,,
26663972,C=CC[N+]1=CN(C=C1)C2=NC3=CC=CC=C3N=C2N=S(=O)(C4=CC=CS4)[O-],Active,,48.13,Inactive,,
26664058,CC1=CC(=NN1C2=CC(=NC3=C(C=NN23)C4=CC=CC=C4)C(C)(C)C)C,Active,,47.31,Inactive,,
26664290,CC1/C=C\C=C(\C(=O)NC2=C(C(=C3C(=C2O)C(=O)C(=C4C3=C(/C(=C/C(C(C(C(C(C(C(C1O)C)O)C(=O)OC)O)C)O)(C)O)/C)OCO4)C)OC(=O)C)C)/C,Active,<,0.2,Inactive,,
26664337,C1=CC=C(C=C1)N2C3=C(C=C(C=C3)N)N=N2,Inactive,,,Inactive,,
26664361,C/C(=C\C(=O)C)/NC1=CC=CC=C1O,Active,,5.87,Inactive,,
26664478,C1=CC=C(C=C1)/C=C/C=C2C(=C(C(=C2Cl)Cl)Cl)Cl,Inactive,,,Active,,7.072
26664630,CN1C2=C(C(=S)N(C1=O)C)NC(=N2)SCCN3CCCC3,Inactive,,,Inactive,,
26664700,C1=CC(=CC=C1NC2=C(C=C(C=C2)[N+](=O)[O-])N)O,Active,,36.6,Active,>,40
26664781,CN1C=CC(=NC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)N=C4C=CN(C5=C4C=C(C=C5)[N+](=O)[O-])C)C=C1,Active,<,0.2,Inactive,,
26664782,C1=CC2=C3C(=C1)C=C(C(=O)C3=CC=C2)Br,Active,<,0.2,Inactive,,
26664798,C1=CC=C2C(=C1)C=CC(=C2N=NC3=NC=CS3)O,Active,,3.06,Active,,17.816
26664809,C1=CC=C(C=C1)/C=C/C2=NC=CC3=C2NC4=CC=CC=C34,Active,,42.69,Active,,25.428
26664900,C1C(SC2=CC=CC=C2N=C1C3=CC=CC=C3)C4=CC=C(C=C4)[N+](=O)[O-],Active,,7.31,Active,,37.372
26664933,CN1CCN(CC1)C2=CC=C(C3=NO[N+](=C23)[O-])[N+](=O)[O-],Active,,42.94,Active,,7.515
26665094,CC(C)C1=CC2=C(C=C1)C3(CCCC(C3CC2)(C)CN)C.C1=CC=C(C=C1)C(=O)O,Active,,26.66,Active,,7.482
26665809,CC1=CC2=C(N=C(N=C2C=C1C)/N=C(\N)/NC(=O)C(C)C)C,Active,>,100,Active,>,40
26665838,C1=CC=C(C=C1)C=C=NC(=O)C(=O)C=C=NC2=CC=CC=C2,Active,,20.46,Active,,16.632
26665898,C1(=C(NC(=O)NC1=O)C(=O)O)F,Active,,14.12,Active,>,40
26665929,CCC(=NC1=CC=C(C=C1)C(=O)OCC)C2=C(N(C(=O)N(C2=O)C)C)O,Inactive,,,Inactive,,
26666174,CCOC(=O)/C(=N/NC1=CC=C(C=C1)OC)/N2CCCC3=CC=CC=C32,Active,>,100,Active,>,40
26666180,CC1=C2C=CN=CC2=C(C3=C1NC4=C3C=C(C=C4)OC)C,Active,,1.68,Active,,0.838
26666272,CCOC(=O)CC1=CSC(=N1)NC(=O)C2=C(C3=C(CCCC3)N(C2=O)CC(C)C)O,Active,,36.7,Active,>,40
26666384,CCCCN1C(=C(C(=O)NC1=O)/C=C\2/C=CC=N2)O,Active,,23.61,Active,>,40
26666403,CCOC(=O)CCCC1=CC=C(C=C1)/C(=N/NC(=S)N)/C,Active,,25.04,Active,>,40
26666435,C1=CC=C(C=C1)OCC(=O)NNC2=NC3=CC=CC=C3S2,Active,>,100,Inactive,,
26666694,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N/C=C(/C#N)\C2=NC(=CS2)C3=CC4=C(C=C3)OCO4,Active,>,100,Active,>,40
26666760,C1CC2(CCC13NC4=CC=CC5=C4C(=CC=C5)N3)NC6=CC=CC7=C6C(=CC=C7)N2,Active,>,100,Active,,19.985
26666765,C1=CC(=CC=C1C2=NC3=C(N=C(N=C3N=C2C4=CC=C(C=C4)N)N)N)N,Active,>,100,Inactive,,
26666786,C1CN=C(N1)C2=CC=C(C=C2)NC(=O)C3=CC(=C(C=C3)Cl)C(=O)NC4=CC=C(C=C4)C5=NCCN5,Active,,25.35,Inactive,,
26666846,CC1=CC(=NC2=C(C(=NN12)N)N=NC3=CC=CC=C3)C,Active,,3.46,Inactive,,
26667107,CC(C)OC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NCC4CCCO4,Active,,98.29,Active,,29.249
26667244,C=CCS/C(=N\N=C\C1=C(C=CC2=CC=CC=C21)O)/N,Active,,55.36,Active,>,40
